date,supplier name,item description,item sku,cost center,category,gl code,unit cost,quantity,total cost,currency,mappable,naics,unspsc,co2e,confidence
11/12/2021,REED OIL CO.,Diesel Fuel,,OFFICE OF MANAGEMENT AND BUDGE,,,,,"$1,557.42 ",USD,1,4572,,0.11,5
11/12/2021,REED OIL CO.,4000-4500 Gal-Diesel,,OFFICE OF MANAGEMENT AND BUDGE,,,,,$220.00 ,USD,1,4572,,0.02,5
11/12/2021,REED OIL CO.,Diesel Fuel,,OFFICE OF MANAGEMENT AND BUDGE,,,,,"$11,677.60 ",USD,1,4572,,0.84,5
11/12/2021,REED OIL CO.,1000 Gal or less-Gasoline,,OFFICE OF MANAGEMENT AND BUDGE,,,,,$50.00 ,USD,1,4572,,0,5
11/12/2021,REED OIL CO.,Gasoline Fuel,,OFFICE OF MANAGEMENT AND BUDGE,,,,,"$1,261.35 ",USD,1,4572,,0.09,5
11/12/2021,REED OIL CO.,1000 Gal or less-Diesel,,OFFICE OF MANAGEMENT AND BUDGE,,,,,$26.00 ,USD,1,4572,,0,5
11/12/2021,REED OIL CO.,Diesel Fuel,,OFFICE OF MANAGEMENT AND BUDGE,,,,,$702.60 ,USD,1,4572,,0.05,5
11/12/2021,"AMAZON SERVICES, LLC.",Operational Supplies,,ACHD DIVERSION PROGRAM,,,,,$209.70 ,USD,1,33994,90100000,0.08,5
11/12/2021,"LINDY PAVING, INC.",HMA Wearing Course 9.5mm,,MECHANICAL PATCHING,,,,,"$9,757.85 ",USD,1,2373,22100000,9.22,5
11/12/2021,"LINDY PAVING, INC.",HMA Wearing Course 12.5mm,,MECHANICAL PATCHING,,,,,"$4,138.10 ",USD,1,2373,22100000,3.91,5
11/12/2021,"LINDY PAVING, INC.",HMA Wearing Course 12.5mm,,MECHANICAL PATCHING,,,,,"$10,234.23 ",USD,1,2373,22100000,9.67,5
11/12/2021,"LINDY PAVING, INC.",HMA Wearing Course 12.5mm,,MECHANICAL PATCHING,,,,,"$7,715.98 ",USD,1,2373,22100000,7.29,5
11/12/2021,"LINDY PAVING, INC.",HMA Binder Course 19mm,,MECHANICAL PATCHING,,,,,"$15,401.09 ",USD,1,2373,22100000,14.55,
11/12/2021,"LINDY PAVING, INC.",HMA Wearing Course 12.5mm,,MECHANICAL PATCHING,,,,,"$3,412.64 ",USD,1,2373,22100000,3.22,5
11/12/2021,"LINDY PAVING, INC.",HMA Wearing Course 12.5mm,,MECHANICAL PATCHING,,,,,"$28,411.20 ",USD,1,2373,22100000,26.84,5
11/12/2021,"LINDY PAVING, INC.",HMA Wearing Course 12.5mm,,MECHANICAL PATCHING,,,,,"$7,874.36 ",USD,1,2373,22100000,7.44,5
11/12/2021,"LINDY PAVING, INC.",HMA Wearing Course 12.5mm,,MECHANICAL PATCHING,,,,,"$9,421.27 ",USD,1,2373,22100000,8.9,5
11/12/2021,"LINDY PAVING, INC.",HMA Wearing Course 9.5mm,,MECHANICAL PATCHING,,,,,"$10,722.77 ",USD,1,2373,22100000,10.13,5
11/12/2021,"LINDY PAVING, INC.",HMA Wearing Course 12.5mm,,MECHANICAL PATCHING,,,,,"$21,288.30 ",USD,1,2373,22100000,20.11,5
11/12/2021,"LINDY PAVING, INC.",HMA Wearing Course 12.5mm,,MECHANICAL PATCHING,,,,,"$9,009.99 ",USD,1,2373,22100000,8.51,5
11/12/2021,"LINDY PAVING, INC.",HMA Wearing Course 9.5mm,,MECHANICAL PATCHING,,,,,"$5,340.69 ",USD,1,2373,22100000,5.05,5
11/12/2021,"LINDY PAVING, INC.",HMA Wearing Course 12.5mm,,MECHANICAL PATCHING,,,,,"$1,322.78 ",USD,1,2373,22100000,1.25,5
11/12/2021,"LINDY PAVING, INC.",HMA Wearing Course 12.5mm,,MECHANICAL PATCHING,,,,,"$33,828.52 ",USD,1,2373,22100000,31.96,5
11/12/2021,"LINDY PAVING, INC.",HMA Wearing Course 12.5mm,,MECHANICAL PATCHING,,,,,"$3,724.67 ",USD,1,2373,22100000,3.52,5
11/12/2021,"LINDY PAVING, INC.",HMA Wearing Course 12.5mm,,MECHANICAL PATCHING,,,,,"$47,554.00 ",USD,1,2373,22100000,44.93,5
11/12/2021,"LINDY PAVING, INC.",HMA Wearing Course 12.5mm,,MECHANICAL PATCHING,,,,,"$26,090.32 ",USD,1,2373,22100000,24.65,5
11/12/2021,"LINDY PAVING, INC.",HMA Wearing Course 9.5mm,,MECHANICAL PATCHING,,,,,"$6,816.02 ",USD,1,2373,22100000,6.44,5
11/12/2021,"LINDY PAVING, INC.",HMA Wearing Course 9.5mm,,MECHANICAL PATCHING,,,,,$173.82 ,USD,1,2373,22100000,0.16,5
11/12/2021,"LINDY PAVING, INC.",HMA Wearing Course 9.5mm,,MECHANICAL PATCHING,,,,,"$4,220.08 ",USD,1,2373,22100000,3.99,5
11/12/2021,"LINDY PAVING, INC.",HMA Wearing Course 12.5mm,,MECHANICAL PATCHING,,,,,"$14,245.19 ",USD,1,2373,22100000,13.46,
11/15/2021,WW GRAINGER INCORPORATED,Operational Supplies,,PW- ENVIRONMENTAL SERVICES,,,,,$276.27 ,USD,1,42383,,0.03,
11/15/2021,WW GRAINGER INCORPORATED,Operational Supplies,,PW- ENVIRONMENTAL SERVICES,,,,,$122.04 ,USD,1,42383,,0.01,
11/15/2021,PWSA,Utilities-Water,,BUREAU OF FACILITIES,,,,,$920.41 ,USD,1,2213,,0.15,
11/15/2021,PWSA,Utilities-Sewage,,BUREAU OF FACILITIES,,,,,$397.67 ,USD,1,2213,,0.06,
11/15/2021,WW GRAINGER INCORPORATED,Materials,,BUREAU OF FACILITIES,,,,,$508.64 ,USD,1,42383,,0.06,
11/15/2021,WW GRAINGER INCORPORATED,Materials,,BUREAU OF FACILITIES,,,,,$304.84 ,USD,1,42383,,0.04,
11/15/2021,WW GRAINGER INCORPORATED,Materials,,BUREAU OF FACILITIES,,,,,$108.00 ,USD,1,42383,,0.01,
11/15/2021,WW GRAINGER INCORPORATED,Materials,,BUREAU OF FACILITIES,,,,,$58.56 ,USD,1,42383,,0.01,
11/15/2021,WW GRAINGER INCORPORATED,Materials,,BUREAU OF FACILITIES,,,,,$149.64 ,USD,1,42383,,0.02,5
11/15/2021,WW GRAINGER INCORPORATED,Materials,,BUREAU OF FACILITIES,,,,,$285.48 ,USD,1,42383,,0.04,5
11/15/2021,WATER HEATER,HVAC,,BUREAU OF FACILITIES,,,,,$40.00 ,USD,1,23822,40100000,0.01,5
11/15/2021,WATER HEATER,HVAC,,BUREAU OF FACILITIES,,,,,$34.00 ,USD,1,23822,40100000,0.01,5
11/15/2021,WATER HEATER,HVAC,,BUREAU OF FACILITIES,,,,,$14.92 ,USD,1,23822,40100000,0,5
11/15/2021,JOHNSTONE SUPPLY/E-PAY,HVAC,,BUREAU OF FACILITIES,,,,,$123.06 ,USD,1,23822,40100000,0.03,5
11/15/2021,"LINDY PAVING, INC.",HMA Wearing Course 9.5mm,,UTILITY CO-OPS,,,,,"$23,848.49 ",USD,1,2373,22100000,22.53,5
11/15/2021,"WASTE MANAGEMENT OF PA., INC.",Eastern/Central,,PW- ENVIRONMENTAL SERVICES,,,,,"$60,650.94 ",USD,1,562,,17.02,5
11/15/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,"$4,174.07 ",USD,1,22,,13.91,5
11/15/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,"$2,433.92 ",USD,1,22,,8.11,5
11/15/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,"$2,669.39 ",USD,1,22,,8.89,5
11/15/2021,A. FOLINO CONSTRUCTION INC,"Thin Lift  1.5""-2""",,BITUMINOUS PAVING PROGRAM,,,,,"$11,812.00 ",USD,1,23,,4.6,5
11/15/2021,A. FOLINO CONSTRUCTION INC,Flagperson,,BITUMINOUS PAVING PROGRAM,,,,,"$1,500.00 ",USD,1,23,,0.58,5
11/15/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,"$1,358.20 ",USD,1,22,,4.52,5
11/15/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,$10.66 ,USD,1,22,,0.04,5
11/15/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,$18.89 ,USD,1,22,,0.06,5
11/15/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,$261.07 ,USD,1,22,,0.87,5
11/15/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,$130.74 ,USD,1,22,,0.44,5
11/15/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,$15.45 ,USD,1,22,,0.05,5
11/15/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,$22.68 ,USD,1,22,,0.08,5
11/15/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,$465.58 ,USD,1,22,,1.55,5
11/15/2021,A. FOLINO CONSTRUCTION INC,"Thin Lift  1.5""-2""",,BITUMINOUS PAVING PROGRAM,,,,,"$1,224.00 ",USD,1,23,,0.48,5
11/15/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,$175.24 ,USD,1,22,,0.58,5
11/15/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,$43.13 ,USD,1,22,,0.14,5
11/15/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,$70.33 ,USD,1,22,,0.23,5
11/15/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,"$15,792.10 ",USD,1,22,,52.61,5
11/15/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,"$2,578.11 ",USD,1,22,,8.59,5
11/15/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,"$4,057.29 ",USD,1,22,,13.52,5
11/15/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,"$4,606.31 ",USD,1,22,,15.35,5
11/15/2021,A. FOLINO CONSTRUCTION INC,Failed Base Material,,BITUMINOUS PAVING PROGRAM,,,,,"$2,570.10 ",USD,1,23,,1,5
11/15/2021,A. FOLINO CONSTRUCTION INC,Spoil Material-Remove/Dispose,,BITUMINOUS PAVING PROGRAM,,,,,$436.24 ,USD,1,23,,0.17,5
11/15/2021,A. FOLINO CONSTRUCTION INC,Asphalt Base & Wearing Course,,BITUMINOUS PAVING PROGRAM,,,,,"$15,133.80 ",USD,1,23,,5.89,5
11/15/2021,A. FOLINO CONSTRUCTION INC,Prep Crew,,BITUMINOUS PAVING PROGRAM,,,,,"$4,600.00 ",USD,1,23,,1.79,
11/15/2021,A. FOLINO CONSTRUCTION INC,Prep Crew,,BITUMINOUS PAVING PROGRAM,,,,,"$6,750.00 ",USD,1,23,,2.63,5
11/15/2021,A. FOLINO CONSTRUCTION INC,Prep Crew,,BITUMINOUS PAVING PROGRAM,,,,,"$6,500.00 ",USD,1,23,,2.53,5
11/15/2021,A. FOLINO CONSTRUCTION INC,Prep Crew,,BITUMINOUS PAVING PROGRAM,,,,,"$9,500.00 ",USD,1,23,,3.7,5
11/15/2021,A. FOLINO CONSTRUCTION INC,Flagperson,,BITUMINOUS PAVING PROGRAM,,,,,"$4,500.00 ",USD,1,23,,1.75,5
11/15/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,"$4,093.12 ",USD,1,22,,13.64,
11/15/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,"$13,839.69 ",USD,1,22,,46.1,5
11/15/2021,A. FOLINO CONSTRUCTION INC,Asphalt Base & Wearing Course,,BITUMINOUS PAVING PROGRAM,,,,,"$2,217.60 ",USD,1,23,,0.86,5
11/15/2021,PEOPLES NATURAL GAS,Utilities-Natural Gas,,BUREAU OF FACILITIES,,,,,"$5,024.22 ",USD,1,2212,,0.98,5
11/15/2021,PEOPLES NATURAL GAS,Utilities-Natural Gas,,BUREAU OF FACILITIES,,,,,"$1,184.11 ",USD,1,2212,,0.23,5
11/15/2021,A. FOLINO CONSTRUCTION INC,"Thin Lift  1.5""-2""",,BITUMINOUS PAVING PROGRAM,,,,,"$6,008.00 ",USD,1,23,,2.34,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Full Catalog,,PW- ENVIRONMENTAL SERVICES,,,,,$89.32 ,USD,1,4239,,0.14,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Winter LS Safety Coverall,,PW- ENVIRONMENTAL SERVICES,,,,,$115.20 ,USD,1,4239,,0.18,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Full Catalog,,PW- ENVIRONMENTAL SERVICES,,,,,$89.32 ,USD,1,4239,,0.14,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Men's 6"" Black Light Boot",,PW- ENVIRONMENTAL SERVICES,,,,,$88.52 ,USD,1,4239,,0.14,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Winter LS Safety Coverall,,PW- ENVIRONMENTAL SERVICES,,,,,$106.60 ,USD,1,4239,,0.17,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Summer LS Safety Coverall,,PW- ENVIRONMENTAL SERVICES,,,,,$36.02 ,USD,1,4239,,0.06,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Yellow Rain Jacket,,PW- ENVIRONMENTAL SERVICES,,,,,$54.13 ,USD,1,4239,,0.09,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Full Catalog,,PW- ENVIRONMENTAL SERVICES,,,,,$12.47 ,USD,1,4239,,0.02,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Yellow Rain Pant,,PW- ENVIRONMENTAL SERVICES,,,,,$28.23 ,USD,1,4239,,0.05,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Lumbar Support Belt,,PW- ENVIRONMENTAL SERVICES,,,,,$57.07 ,USD,1,4239,,0.09,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Hourly Rate,,PW- ENVIRONMENTAL SERVICES,,,,,$11.34 ,USD,1,4239,,0.02,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Men's 6"" Black Light Boot",,PW- ENVIRONMENTAL SERVICES,,,,,$88.52 ,USD,1,4239,,0.14,4
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Winter LS Safety Coverall,,PW- ENVIRONMENTAL SERVICES,,,,,$106.60 ,USD,1,4239,,0.17,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Summer LS Safety Coverall,,PW- ENVIRONMENTAL SERVICES,,,,,$33.61 ,USD,1,4239,,0.05,4
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Yellow Rain Jacket,,PW- ENVIRONMENTAL SERVICES,,,,,$54.13 ,USD,1,4239,,0.09,3
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Full Catalog,,PW- ENVIRONMENTAL SERVICES,,,,,$12.47 ,USD,1,4239,,0.02,3
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Yellow Rain Pant,,PW- ENVIRONMENTAL SERVICES,,,,,$28.23 ,USD,1,4239,,0.05,4
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Lumbar Support Belt,,PW- ENVIRONMENTAL SERVICES,,,,,$57.07 ,USD,1,4239,,0.09,
11/15/2021,A. FOLINO CONSTRUCTION INC,Asphalt Base & Wearing Course,,BITUMINOUS PAVING PROGRAM,,,,,"$1,597.20 ",USD,1,23,,0.62,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Men's 6"" Black Light Boot",,PW- ENVIRONMENTAL SERVICES,,,,,$88.52 ,USD,1,4239,,0.14,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Winter LS Safety Coverall,,PW- ENVIRONMENTAL SERVICES,,,,,$101.40 ,USD,1,4239,,0.16,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Summer LS Safety Coverall,,PW- ENVIRONMENTAL SERVICES,,,,,$29.69 ,USD,1,4239,,0.05,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Yellow Rain Jacket,,PW- ENVIRONMENTAL SERVICES,,,,,$54.13 ,USD,1,4239,,0.09,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Full Catalog,,PW- ENVIRONMENTAL SERVICES,,,,,$12.47 ,USD,1,4239,,0.02,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Yellow Rain Pant,,PW- ENVIRONMENTAL SERVICES,,,,,$28.23 ,USD,1,4239,,0.05,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Lumbar Support Belt,,PW- ENVIRONMENTAL SERVICES,,,,,$57.07 ,USD,1,4239,,0.09,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Hem Coveralls,,PW- ENVIRONMENTAL SERVICES,,,,,$13.00 ,USD,1,4239,,0.02,5
11/15/2021,A. FOLINO CONSTRUCTION INC,Asphalt Base & Wearing Course,,BITUMINOUS PAVING PROGRAM,,,,,"$10,685.40 ",USD,1,23,,4.16,5
11/15/2021,A. FOLINO CONSTRUCTION INC,"Thin Lift  1.5""-2""",,BITUMINOUS PAVING PROGRAM,,,,,"$24,580.00 ",USD,1,23,,9.57,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Women's 6"" Brown Boot",,PW- ENVIRONMENTAL SERVICES,,,,,$71.50 ,USD,1,4239,,0.11,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Rubber Overboot, Tall",,PW- ENVIRONMENTAL SERVICES,,,,,$47.74 ,USD,1,4239,,0.08,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Yellow Rain Pant,,PW- ENVIRONMENTAL SERVICES,,,,,$19.52 ,USD,1,4239,,0.03,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Men's 6"" Brown Boot",,PW- ENVIRONMENTAL SERVICES,,,,,$89.32 ,USD,1,4239,,0.14,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Winter LS Safety Coverall,,PW- ENVIRONMENTAL SERVICES,,,,,$116.30 ,USD,1,4239,,0.19,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Summer LS Safety Coverall,,PW- ENVIRONMENTAL SERVICES,,,,,$33.61 ,USD,1,4239,,0.05,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Men's 6"" Black Light Boot",,PW- ENVIRONMENTAL SERVICES,,,,,$88.52 ,USD,1,4239,,0.14,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Rubber Overboot, Tall",,PW- ENVIRONMENTAL SERVICES,,,,,$47.74 ,USD,1,4239,,0.08,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Summer LS Safety Coverall,,PW- ENVIRONMENTAL SERVICES,,,,,$67.22 ,USD,1,4239,,0.11,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Yellow Rain Jacket,,PW- ENVIRONMENTAL SERVICES,,,,,$54.13 ,USD,1,4239,,0.09,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Full Catalog,,PW- ENVIRONMENTAL SERVICES,,,,,$12.47 ,USD,1,4239,,0.02,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Yellow Rain Pant,,PW- ENVIRONMENTAL SERVICES,,,,,$28.23 ,USD,1,4239,,0.05,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Lumbar Support Belt,,PW- ENVIRONMENTAL SERVICES,,,,,$57.07 ,USD,1,4239,,0.09,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Men's 6"" Brown Boot",,PW- ENVIRONMENTAL SERVICES,,,,,$89.32 ,USD,1,4239,,0.14,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Rubber Overboot, Tall",,PW- ENVIRONMENTAL SERVICES,,,,,$47.74 ,USD,1,4239,,0.08,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Summer LS Safety Coverall,,PW- ENVIRONMENTAL SERVICES,,,,,$59.38 ,USD,1,4239,,0.09,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Yellow Rain Jacket,,PW- ENVIRONMENTAL SERVICES,,,,,$54.13 ,USD,1,4239,,0.09,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Full Catalog,,PW- ENVIRONMENTAL SERVICES,,,,,$12.47 ,USD,1,4239,,0.02,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Yellow Rain Pant,,PW- ENVIRONMENTAL SERVICES,,,,,$28.23 ,USD,1,4239,,0.05,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Lumbar Support Belt,,PW- ENVIRONMENTAL SERVICES,,,,,$54.48 ,USD,1,4239,,0.09,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Men's 6"" Brown Boot",,PW- ENVIRONMENTAL SERVICES,,,,,$89.32 ,USD,1,4239,,0.14,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Summer LS Safety Coverall,,PW- ENVIRONMENTAL SERVICES,,,,,$90.48 ,USD,1,4239,,0.14,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Rubber Overboot, Short",,PW- ENVIRONMENTAL SERVICES,,,,,$43.12 ,USD,1,4239,,0.07,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Rubber Overboot, Short",,PW- ENVIRONMENTAL SERVICES,,,,,$43.12 ,USD,1,4239,,0.07,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Rubber Overboot, Short",,PW- ENVIRONMENTAL SERVICES,,,,,$43.12 ,USD,1,4239,,0.07,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Men's 6"" Black Light Boot",,PW- ENVIRONMENTAL SERVICES,,,,,$88.52 ,USD,1,4239,,0.14,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Summer LS Safety Coverall,,PW- ENVIRONMENTAL SERVICES,,,,,$45.24 ,USD,1,4239,,0.07,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Full Catalog,,PW- ENVIRONMENTAL SERVICES,,,,,$128.69 ,USD,1,4239,,0.21,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Rubber Overboot, Short",,PW- ENVIRONMENTAL SERVICES,,,,,$43.12 ,USD,1,4239,,0.07,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Full Catalog,,PW- ENVIRONMENTAL SERVICES,,,,,$144.49 ,USD,1,4239,,0.23,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Summer LS Safety Coverall,,PW- ENVIRONMENTAL SERVICES,,,,,$23.83 ,USD,1,4239,,0.04,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Yellow Rain Jacket,,PW- ENVIRONMENTAL SERVICES,,,,,$44.64 ,USD,1,4239,,0.07,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Full Catalog,,PW- ENVIRONMENTAL SERVICES,,,,,$12.47 ,USD,1,4239,,0.02,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Yellow Rain Pant,,PW- ENVIRONMENTAL SERVICES,,,,,$23.28 ,USD,1,4239,,0.04,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Lumbar Support Belt,,PW- ENVIRONMENTAL SERVICES,,,,,$54.48 ,USD,1,4239,,0.09,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Men's 6"" Black Light Boot",,PW- ENVIRONMENTAL SERVICES,,,,,$88.52 ,USD,1,4239,,0.14,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.","Rubber Overboot, Short",,PW- ENVIRONMENTAL SERVICES,,,,,$43.12 ,USD,1,4239,,0.07,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Full Catalog,,PW- ENVIRONMENTAL SERVICES,,,,,$166.65 ,USD,1,4239,,0.27,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Summer LS Safety Coverall,,PW- ENVIRONMENTAL SERVICES,,,,,$33.61 ,USD,1,4239,,0.05,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Yellow Rain Jacket,,PW- ENVIRONMENTAL SERVICES,,,,,$54.13 ,USD,1,4239,,0.09,
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Full Catalog,,PW- ENVIRONMENTAL SERVICES,,,,,$12.47 ,USD,1,4239,,0.02,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Yellow Rain Pant,,PW- ENVIRONMENTAL SERVICES,,,,,$28.23 ,USD,1,4239,,0.05,5
11/15/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Lumbar Support Belt,,PW- ENVIRONMENTAL SERVICES,,,,,$54.48 ,USD,1,4239,,0.09,5
11/15/2021,BFI WASTE SVCS OF PA LLC(E PAY),Northern/Southern,,PW- ENVIRONMENTAL SERVICES,,,,,"$25,347.53 ",USD,1,562,,7.11,5
11/15/2021,BFI WASTE SVCS OF PA LLC(E PAY),Northern/Southern,,PW- ENVIRONMENTAL SERVICES,,,,,"$26,054.59 ",USD,1,562,,7.31,5
11/15/2021,A. FOLINO CONSTRUCTION INC,Flagperson,,BITUMINOUS PAVING PROGRAM,,,,,"$2,700.00 ",USD,1,23,,1.05,5
11/15/2021,A. FOLINO CONSTRUCTION INC,Asphalt Base & Wearing Course,,BITUMINOUS PAVING PROGRAM,,,,,"$10,837.20 ",USD,1,23,,4.22,
11/15/2021,A. FOLINO CONSTRUCTION INC,Asphalt Base & Wearing Course,,BITUMINOUS PAVING PROGRAM,,,,,"$21,159.60 ",USD,1,23,,8.24,
11/15/2021,A. FOLINO CONSTRUCTION INC,Asphalt Base & Wearing Course,,BITUMINOUS PAVING PROGRAM,,,,,"$21,978.00 ",USD,1,23,,8.55,
11/15/2021,A. FOLINO CONSTRUCTION INC,Asphalt Base & Wearing Course,,BITUMINOUS PAVING PROGRAM,,,,,"$34,795.20 ",USD,1,23,,13.54,4
11/15/2021,A. FOLINO CONSTRUCTION INC,Flagperson,,BITUMINOUS PAVING PROGRAM,,,,,"$5,737.50 ",USD,1,23,,2.23,
